title,id,rate,review
 나무를 담벼락에 끌고 들어가지 말라 3부  ,kgy***,1,발렌시아 외르타 처돌이 인정..
 나무를 담벼락에 끌고 들어가지 말라 3부  ,yor***,0,공감안되는 감정과잉작 읽어도 무슨말인지 모르겠음 ㅋㅋ
 나무를 담벼락에 끌고 들어가지 말라 3부  ,dia***,0,혼자 가는 길이고 뭐고 읽는 사람이 공감이나 이해가 있어야 빠져들어 읽을텐데 그냥 여주가 이상한 사람이라는 생각밖에 안들어요. 일반적인 사고방식이 아니라서 작가님도 자꾸 독자들한테 이해시켜보려고 소설이 진행되는 내내 구구절절 설명해요. 인물의 대사로든 생각으로든. 근데 머리로는 이해할것같다가도 읽다보면 여주 쟤 왜저래..? 싶을때가 넘 많네요. 덤덤한척 무심한척 쿨한척하면서 뭐 별얘기 안한거같은데도 치부를 찔린마냥 심각해져서 혼자 화냈다가 의미심장한 말 하면서 세상 통달한 사람 됐다가 아주 난리임. 중2병같았음ㅋㅋㅋㅋ 본인의 사고방식에 대해 확신이 아주 흘러넘칩니다. 다른 사람들이 이상하게 생각하면 내가 이상한가? 하고 한번쯤 생각해볼 법도 한데 여기 여주는 그냥 날 이해못하는 니들이 모자란거야의 마인드. 정작 본인은 이해를 바라면서 상대방은 이해 1도 못해요. 할튼 기대하고 읽었으나 다시는 재탕안할것같아요. 전 1부까지만 괜찮았어요.
 나무를 담벼락에 끌고 들어가지 말라 3부  ,rai***,1,"분명 한글로 적힌 글이나 여러번 읽어야 이해되는 문체와 글의 흐름입니다. 그럼에도 불구하고 제가 좋아하는 주인공의 성장과 배경을 담은 글이라 4점줍니다. 모든 캐릭터는 입체감이 있고, 먼치킨 캐릭이 없다는 점이 맘에 듭니다.다만, 여주의 극한 비애감에 가끔 책을 접게하네요ㅋ  사족이 많아 좀 지겹지만 꾸준히 읽게 만드는 글임은 확실합니다."
 나무를 담벼락에 끌고 들어가지 말라 3부  ,thf***,1,인생 로판입니다ㅜ 정말 재미나고 흥미롭게 읽었습니다
 나무를 담벼락에 끌고 들어가지 말라 3부  ,uni***,0,"일단, 2014년 출간작이 아직 미완이라는 거에 놀랐어요. 책임감이 없으신 건가.. 하는 생각도 드네요. 그래서 평점을 높게 드릴 수가 없어요. 그리고, 마리포사와 여주 남주 남조 설정이 너무 비슷하다는 생각을  떨칠 수가 없었어요. 워낙 배경을 촘촘히 설정하시다보니 오히려 군데군데 어설픈 부분이 눈에 너무 띄는 것도 있구요. 남자와의 접촉을 미친 것처럼 싫어하던 여주가  술버릇이 스킨십이라는 건 너무 작위적이라... 그리고 남주의 마음을 즈언혀 모른다는 설정, 그럴 사람이 아니니까. 이건 뭐... 애를 낳아본 엄마라서 미혼의 남성들이 아이 같아보인다는 건...참... 애가 있는 엄마입장에서 볼 때 너무 유치하고 과한 자기애인 듯 해요. 오바육바칠바. 미친 여주의 의식흐름에 따른 정신없는 독백에 몰입하다가도 이런 부분에서 자꾸 현실로 끌려나오더라구요. 이제 기승전결 중 기승까지 온것 같은데 어떻게 수습하실지 기대도 되고 용두사미가 아닐지 걱정도 되고 하네요. 완결나면, 평점은 좀  더 높일 의향이 있어요."
 나무를 담벼락에 끌고 들어가지 말라 3부  ,mir***,1,기다린만큼 기대가 크네요
 나무를 담벼락에 끌고 들어가지 말라 3부  ,gpm***,1,"문체가 좀 어지러워요. 전반적 분위기랑 잘 어우러져서 다행이지만 일반적 로맨스보다는 문턱이 높을 것 같긴 하네요. (가벼운 글, 발가락이 간질간질한 글을 원하시는 분께는 비추입니다.) 레메퀸보다는 나담이 좀 더 짜임새있다는 생각이 드네요. (물론 대중성이나 로맨스적 요소는 레메퀸이 낫다고 생각하고요ㅎ 장점이 다른 책이라고 생각합니다.)   저는 개인적으로 2부보단 1부가 흥미진진했습니다. 처절하면서도 극적인 맛이 있다고 생각합니다. (1.5부는 좀 지루해서 띄엄띄엄 읽었습니다ㅜㅜ)  여성작가로서 또 로맨스라는 주제에서 이 정도의 정치스케일, 전쟁을 섬세하게 속도조차 부족하지 않게 처녀작에서 쓰시다니 참 놀랍네요.. 3부 기다리고, 새 작품도 봤으면 좋겠어요.  그리고 가격! 안깝습니다.. 이 정도 잘 쓴 글에 700~ 900페이지씩 있어요:)"
 나무를 담벼락에 끌고 들어가지 말라 3부  ,plh***,0,이책이 왜 평가가 좋은지 이해를 못하겠다. 특히 여주는 고집불통 민폐덩어리여서 화가 남
 나무를 담벼락에 끌고 들어가지 말라 3부  ,rla***,1,올타임 베스트입니다
 나무를 담벼락에 끌고 들어가지 말라 3부  ,je8***,1,수준높은 책 ..읽다보면 주위 소음도 안들릴만큼 몰입하고 집중하고있는 나를 발견 등장인물 하나하나 내면까지 아주 깊게 파고드는듯 대사 하나하나 읽을수록 감정의 극에 달함 ㅜㅜ읽다보면 내가 빙의한듯 울컥해지고 소름돋고....암튼 최고의작품
 나무를 담벼락에 끌고 들어가지 말라 3부  ,jhw***,0,여주 깝깝하다... 힘겨운 과거는 둘째치고 너무 방어적이고 자존심만 쌔    남주도 깝깝하긴 마찬가지 최고의 남주라는데 비슷한 호흡 가진 글에서 보면 차라리 후원에 핀 제비꽃 남주가 더 나음 세계관 구축하는 것도 불필요할 정도로 길고 특히 1.5권은 거의 스킵. 4권이 나올때까지 남주 여주 스킨쉽 거의 없으며 여주과거에 대한 우울증을 참아주고 감내하는 남주. 사랑의 감정을 자각못하는 여주의 모습이 4권 내내 이어짐  피폐물의 매력이란 자고로 남주 여주가 피폐함을 겪고 난 후 해피엔딩으로 귀결되는 통쾌함인데 일단 완결이 안나서 그런건 없음. 문장을 하나하나 공들여쓰고 거대한 사건들을  치밀하게 그려낸 부분은 인정하지만 그게 다임. 지루하진 않지만 남주여주의 로맨스는 전체글에 3% 정도
 나무를 담벼락에 끌고 들어가지 말라 3부  ,hel***,0,아씨 결말에서 너무 실망.내가 이결말보려고 여기까지 어ㅏㅅ써어어러러어어어어어악!!!
 나무를 담벼락에 끌고 들어가지 말라 3부  ,osh***,0,여주가 과도하게 감정과잉이네요^^
 나무를 담벼락에 끌고 들어가지 말라 3부  ,seo***,1,어떻게 9년 전에 이런 소설을 썼죠?  강간범에게는 그 어떤 서사도 주지 않는 소설
 나무를 담벼락에 끌고 들어가지 말라 3부  ,zzu***,1,작가님 기다리며 재탕에 삼탕에 ㅜㅜ 돌아와만 오세요
 나무를 담벼락에 끌고 들어가지 말라 3부  ,jjm***,0,나만 안 읽히나ㅠㅠ 처음으로 다시 또 다시 도돌이 표시를 해야할 정도 200페이지에 멈춰있음
 나무를 담벼락에 끌고 들어가지 말라 3부  ,nes***,0,1부와 1.5부까지만 볼만했습니다. 남 여주인공의 말투가 읽는 내내 힘들었네요. 남주의 지극한 공대와 여주의 하렴.한단다의 어미는 할머니가 손자에게 하는 말투 같아  너무 불편했어요. 그리고 2부와 3부의 똑같이 반복되는 주인공사이의 갈등에 지치고 여주의 무매력과 이기적인 성향에 실망하고 3부의 마지막은 허무하네요. 이야기에 긴장과 갈등이  전혀 느껴지지 않아요.
 나무를 담벼락에 끌고 들어가지 말라 3부  ,oti***,1,"&lt;&lt;나무를 담벼락에 끌고 들어가지 말라&gt; 1,2부 전권 세트&gt; 세상에 연재라니..  &lt;나무를 담벼락에 끌고 들어가지 말라 1부&gt; 문체가 어렵다기보단 독백처럼 나오는 말 중간중간에 타인의 말이 섞여있어서 얘가 지금 뭐라는거야? 싶었어요. 엥? 싶어서 두번 세번 다시 읽고나서야 혼자가 아닌 독백이라는걸 알게됐거든요. 이런면을 따지자면 확실히 가독성이 썩 좋은건 아닙니다. 호불호가 갈리겠죠.  그런데 글을 읽다보면 마치 뮤지컬 한편을 보는 느낌입니다. 배우들이 직접 뛰쳐나와서 거기에 맞춘 연기가 머릿속에 그려져요. 신기하네요. 대사가 막 음악처럼 들리기도 해요 ㅋㅋ  &lt;나무를 담벼락에 끌고 들어가지 말라 2부 하&gt; 작가님.....3부 주세요........시름시름"
 나무를 담벼락에 끌고 들어가지 말라 3부  ,whi***,0,문장이 너무 두서없이 나열되어 있는 느낌에 책 읽다가 숨찬느낌은 처음이에요... 어려운 문체 사용하시는데 그게 적절히 섞여있는게 아니라 이건 그냥 대놓고 어렵게 만들려고 작정한거 같이 나오는데 가독성 엄청 떨어지고... 시점 전환도 어지럽고 그냥 캐릭터의 감정을 줄줄히 나열해놔서 스토리 파악도 어렵고.. 말투는 이렇게 말했다 저렇게 말했다 일관성 없고 너무 어렵네요... 재밌다고 추천 받아서 샀는데 초반부터 너무 고비에요..
 나무를 담벼락에 끌고 들어가지 말라 3부  ,cat***,1,제가 나담을 많이 사랑합니다... 입체적인 인물들과 휘몰아치는 감정을 메마르게 서술하는 느낌까지 정말 정말 좋아해요. 외르타 하고 싶은 거 다 해...!
 나무를 담벼락에 끌고 들어가지 말라 3부  ,kjm***,1,"""무거운 과거를 덜 수는 없겠지만 그보다 많은 기억을 드리고 싶습니다."" 진짜 최고다...이런게 문학이지"
 나무를 담벼락에 끌고 들어가지 말라 3부  ,sk1***,0,와... 이건 뭐... 할말이 너무 많아서 못하겠네 결제하고 다운로드하기 전으로 시간을 돌리고 싶음
 나무를 담벼락에 끌고 들어가지 말라 3부  ,ral***,1,"외르타와 발렌시아의 짧은 외전이 있었으면 더 행복했을거같지만, 지금의 결말도 만족스러워요."
 나무를 담벼락에 끌고 들어가지 말라 3부  ,ojh***,1,좋았어요. 다만 힘든 과정에 비해 완결은 만족스럽지 못했네요
 나무를 담벼락에 끌고 들어가지 말라 3부  ,fuf***,0,저에게는 조금 버거웠어요 솔직히 너무 방대해서 중도포기 하고 싶었는데 그래도 완결은 보려고 며칠에 걸쳐 꾸역꾸역 봤어요 많은 분들이 걸작이라 칭찬하시지만 그 정도는 아니라는게 저의 의견이구요 두번은 안볼꺼 같아요 너무 길기도 하고 읽는 내내 그닥 즐겁지도 않았거든요 로맨스라고 하기에는 솔직히 무리가 있다 생각돼요 뭐 사람마다 기준은 다르겠지만 저에게는 아니였어요
 나무를 담벼락에 끌고 들어가지 말라 3부  ,ksa***,1,아직 구독전이지만 기대합니다.
 나무를 담벼락에 끌고 들어가지 말라 3부  ,ame***,1,제발 완결 내주세요 작가님 얼마면 되나요
 나무를 담벼락에 끌고 들어가지 말라 3부  ,nor***,0,가독성이 저질이네요.
 나무를 담벼락에 끌고 들어가지 말라 3부  ,yoh***,1,"리볼텔라가 좋아요. 외르타의 과거을 알수 있는 부분이었네요. 외르타도 게외보르트인인걸 확실히 느낄 수 있었어요. 1권에서의 강간, 납치, 폭행이 너무 여캐를 괴롭히는 설정이 아닌가 싶었는데.. 현실에도 있는 일이고. 문체와 구성에 익숙해지니 이야기가 궁금해서 계속 읽게되네요. 1권은 정말 괴로웠지만 그래도 외르타가 복수하게 되어 다행이에요."
 나무를 담벼락에 끌고 들어가지 말라 3부  ,rhe***,1,2부 들어감. 양이 방대함.. 3부까지 읽고 다시 댓글
 나무를 담벼락에 끌고 들어가지 말라 3부  ,ver***,0,후기가 왜이리 좋은지 모르겠다.. 문체가 매끄럽지 못하고 일본소설 번역기 돌린 느낌. 가독성이 매우 떨어져서 글 자체의 좋음을 판단하기엔 마이너스. 읽다가 말았다.구매를 누른 내 손가락..
 나무를 담벼락에 끌고 들어가지 말라 3부  ,ste***,1,1권 읽는 중인데 문체가 좀 거슬립니나. 어찌 이모양인가 이런 표현이 가까운 페이지 안에 2번 나오고. 작가님께서 왜 이런 문체를 쓰는지는 모르겠으나 좀 더 알아듣기 쉽게 적어주셨으면 더 좋었겠다라는 생각이ㅜ있습니다. 스토리는 기대중!
 나무를 담벼락에 끌고 들어가지 말라 3부  ,wlg***,0,글이 아예 안읽혀요..
 나무를 담벼락에 끌고 들어가지 말라 3부  ,che***,1,마리포사도 재미있게 읽었는데 나담은 더더더 빠져들어서 읽었네요 헤어나오지 못했다는게 올바른 표현인듯ㅜㅜ 가만가만 다가가는 발렌시아와 외르타의 모습에 어떨때는 외르타 편에서 어떨때는 발렌시아 편에서 가슴을 두드리고 때론 숨죽이며 경청했던 글이었어요 아쉬운점이 있다면 마리포사에서도 그러했는데 이루어진 두 사람의 알콩달콩한 일상과 그런 두 사람을 바라보는 주변인들의 모습을 부족한 제 상상력에 맡겨야 한다는 걸까요ㅜㅜ 흑흑 발렌시아가 쩔쩔대는 모습 더 보고 싶었는데... 어쨌든 당분간 나담의 진한 여운을 즐겨야겠어요 작가님 감사합니다
 나무를 담벼락에 끌고 들어가지 말라 3부  ,jhs***,1,그디어 완결이네요. 정말 오래 기다렸어요.
 나무를 담벼락에 끌고 들어가지 말라 3부  ,jim***,0,피곤하고 지루해서 하차. 제 취향은 아니네요.
 나무를 담벼락에 끌고 들어가지 말라 3부  ,she***,1,마리포사에비금할만합니다
 나무를 담벼락에 끌고 들어가지 말라 3부  ,lee***,1,&lt;나무를 담벼락에 끌고 들어가지 말라 2부 상&gt; 약간 그들만의 리그랄까.... 그들만의 공감 소통 이해... 그들이 사는 세상...? 정말 생소한 인간들이라 이해하기가 쉽지 않지만 그럼에도 불구하고 계속 보게됩니다ㅋㅋㅋ 생각해보면  이 사람은 어떤 성격이고 저 사람은 어떤 성격이고 이렇게 분명히 규정되어지는 인간은 한명도 없을 거예요. 그런데 저는 이 사람들의 성격을 다 이햐하지 못하겠다는 이유로 접으려고 했었거든요 보통 로판이나 로맨스 장르는 인물들이 입체적이지 못하고 인물 그 자체에는 크게 중심을 두지 않으니까여. 근데 이 소설은 등장 인물들 그 자체에 무게를 두고 다류는 거 같아여. 그래서 인물 한명한명에 대해 잘 알 수 있고 그치만 또 생소한 인간상들이라 조금 어려울 때도 있고 뭐 그렇네여  &lt;나무를 담벼락에 끌고 들어가지 말라 2부 하&gt; 다른 말이 뭐가 더 필요할까요. 존잼임니다 진짜요..  근데 이 소설이는 곁가지라는 게 없는 느낌이랄까 다들 뿌리깊은 나무인지 뭔지.. 모든 등장인물 하나하나가 생생한 느낌이에요
 나무를 담벼락에 끌고 들어가지 말라 3부  ,flq***,1,긴 시간을 이어온 대단원의 마무리를 함께 할 수 있어 기쁩니다.  그럼에도 주요 인물들의 이야기가 더 보고 싶어 시원섭섭하네요.
 나무를 담벼락에 끌고 들어가지 말라 3부  ,sy9***,0,읽다가 포기했어요 지쳐요  피폐는 취향이 아닌듯ㅜㅜ
 나무를 담벼락에 끌고 들어가지 말라 3부  ,nan***,0,문체가 거칠고 들쑥날쑥... 한 호흡에 따라가기 힘들어 좀 짜증남. 뻔한 결말을 도대체 왜 이리 오래 끌어 쓴 건지... 이 내용에 이 진도에 이 가격이라... 출판사도 미친 듯... 독자를 호구로 아나...
 나무를 담벼락에 끌고 들어가지 말라 3부  ,oli***,0,바로 밑의 분 리뷰 대공감...완결이 아닌걸 알았다면 시작하지않았을텐데..게다가..상하로 나눠가며 네권을 봤는데..아직도 미적거리는 관계라니..주인공들의 성장과정과 타고난 성향을 감안하더라고..정말 지루하고 답답한..ㅠㅜ...어디해보자는 심정으로 읽었는데..완결도 아니라니..
 나무를 담벼락에 끌고 들어가지 말라 3부  ,ehk***,0,로맨스가 아니라 그냥 판타지일뿐...ㅠㅠ 별점에 낚여 일주일을 버렸는데 완결도 아님...ㅠㅠ 3부를 기다려야하는 내 호기심에 분노....
 나무를 담벼락에 끌고 들어가지 말라 3부  ,skd***,1,글과 글 사이에서 질식하는줄 알었어요. 돌려 돌려 말하는걸 세상에서 젤 싫어하는 데 이책을 끝까지 읽다니..... 곱씹어 읽어야 한더던 후기가 맞네요.  작가님은 참 피곤한 스타일이실듯.  당분간은 질려서 재탕은 못할것 같네요 ㅎㅎㅎ
 나무를 담벼락에 끌고 들어가지 말라 3부  ,iam***,1,나담 이후로는 다른 작품이 모두 싱겁게 느껴질만큼  최고의 소설이었습니다.
 나무를 담벼락에 끌고 들어가지 말라 3부  ,jjh***,0,"2부 상권까지 읽고 더 못 읽겠어서 리뷰 남깁니다.. 작가님 필력 믿고 여기까지 왔는데 하차하네요  읽으시려는 분들은 책 내용에 강간, 폭행 등의 내용이 포함됨을 감안하고 시작하셔야 할 것 같습니다. 저는 위와 같은 트라우마를 여주인공이 잘 극복해낼 것이라 믿으며 쭉 봤는데 왕녀라는 신분으로 여주민폐 캐릭터를 잘 포장했다는 느낌을 지울 수가 없네요  여주는 거짓말은 물론이도 남도 잘 속이는데 남주에게 이래라저래라 잘합니다 2부 상권까지 읽었으나 둘 사이에 진전되는 로맨스는 거의 없구요 (여주의 트라우마와 오만한 성격탓에) 감정이나 상황에 대한 설명이 너무 장황합니다  1.5권은 남주여주를 제외한  주변 인물에 대한 설명인데 2권을 기대하며 열심히 읽었던 제 시간과 돈이 안타깝습니다..  마리포사와 비교하는 분들도 있던데 마리포사의 진취적 여주랑은 많이 다르다는 말씀 드리고싶네요"
 나무를 담벼락에 끌고 들어가지 말라 3부  ,h2o***,0,문체가 좀 어렵고 잘 안넘어가요 아우 내가 이걸 왜 산거야
 나의 신에게  ,fel***,0,안읽혀요 세트..왜 또 세트를 샀을까요.. 분명 나쁘지 않은데 뒷이야기가 안궁금해요.. 1권 겨우 읽고 2 권 집적대고 있는데... 남은 페이지수 보니 한숨만 나오네요
 나의 신에게  ,ssa***,1,재미있어요  게임로판중에서는 수작에 속할듯  여주가 진짜 대찬데 현실적이라서...냉소적이기도하고... 오랜만에 좋은 여주인공 만났네요  게임캐릭터라는것도 머리속에있고 끌리기도하는데 그래도 자신이 돌아가야된다는것도 인지하고있고 그것때문에 고민도 많이하는 여주예요  다른게임로설보면 대부분 여주가 현실무시하고 캐릭터한테 급속도로빠져드는게 좀 이해안갔는데  여기여주는 현실적이라 공감이가더라구요  그리고 게임엔딩을 본 여주지만 겜으로 들어왔을때가 엔딩이후의 세계관이라서 여주가 뭐 알고있는것도있긴한데 모르는것도 많음  남주가 좀..고구마캐릭터긴한데..ㅋㅋㅋ 사정이 사정인지라 남주쪽도 이해가가고..조연들도 하나같이 매력있네요  쓸모없는캐릭터가 별없는듯  씬은 의외로 4권에서 나와서 좀 두 주인공만의 섹텐은 없어요 ㅋㅋ 스토리위주기도하고... 남주가 너무 여주를 신격화하고 자존감도없어서 뭐없음... 그래도 여러인물들의 갈등도있고 게임속세계만이 아닌 엔딩후의 이야기들 생동감있는 조연들 그냥 겜속이라고 하기에는 뭔가 그들도 살아있다는 느낌을 받아요 읽으면서 공감되는것도있고 재미있었습니다   두주인공만의 강렬한씬이나 감정들을 바라시는분들은 패스하시는게 좋아요  스토리위주라서.. 그리고 남주와 여주 둘만의 질퍽한 외전좀........... 좀길게 나와줬음하네요.....
 나의 신에게  ,gia***,0,아...너무 안읽혀요..ㅜㅜ 흥미 있는 소재라 미리보기 읽고 전권 구매했는데...왜그랬을까..싶네요.
 나의 신에게  ,fam***,0,전에 읽었던것 같은데 어디서 읽었는지 모르것네.. 계속 삽질하는 내용일 것 같아서 1권 중반까지 읽다가 그냥 외전으로 건너뜀.
 나의 신에게  ,jul***,1,재미는  있지만  남주의 매력은 글쎄요... 여주가 할일이 넘 많았네요
 나의 신에게  ,bon***,1,초반에 책이 안읽힌다는데 동감ㅜㅜ 여주의 감정과 성격이 왓다갓다 하고 오탈자때문인지 매끄럽게 안읽힘.. 3권부턴  재밋어지더니 4권에 급로맨스 분량 수혈해줘서 4점ㅋㅋ
 나의 신에게  ,sup***,1,숨막혀하면서 감탄하면서 읽었어요 작가님은 짱이야.... 두번 읽으세요 여러분
 나의 신에게  ,moo***,1,"정말 스토리가 많이 느려요, 빨리빨리 진행되는걸 좋아하시는분들은 비추요 전작도 그렇지만 세계관 이해하면서 봐야하기때문에 슬슬 읽으면 연결이 힘들수도있어요"
 나의 신에게  ,aus***,0,또 다사 세트 구매를 해버린 나를 매우 쳐라.
 나의 신에게  ,sil***,0,세트 구매했는데 후회되요. 너무 뚝뚝 끊기네요.
 나의 신에게  ,jsy***,0,읽다 읽다 포기.. 아 돈아까워
 나의 신에게  ,dhs***,1,"리뷰 믿고 샀었는데 초반부터 턱턱 막혀서 1권을 못 넘기고 있습니다.. 다시 도전해보면 좀 다르려나요ㅠㅠ 여주가 오락가락 하는게 도통 무슨 내용인지 모르겠어서 접었었어요.   ㅡㅡㅡㅡㅡ전권 읽은 후기(평점 3.5)ㅡㅡㅡㅡㅡ  마음을 비우고 읽었습니다. 솔직히 로맨스 소설은 아니고 주인공의 성장소설이라고 봐야 좋을 것 같습니다. 처음에 이 소설을 접했을 땐 몰아치는게 많고, 장면 장면 잘 이어지지 않는 부분도 있어서 그냥 접었는데... 끝까지 그래도 휙휙 읽고나니 여운이 남네요. 주인공인 연희와 노운 둘 다 결핍을 가지고 있는 인물들이라 이보다 더 달달한 전개는 어울리지 않았을거라 생각하면서도 아쉬움이 남는건 사실이에요. 음..... 다 읽고난 뒤에는 베르나르 베르베르의 '신' 이 생각났습니다. 독자가 잊지 않는 한 그들의 이야기는 계속되는.. 어쩌면 이 둘의 이야기도 어느 세상 한 모퉁이에서 계속 이어지고 있기를 바래봅니다 :)"
 나의 신에게  ,dnw***,1,걍 저냥 재미있었어요~~~
 나의 신에게  ,app***,0,1권에서 하차해야하나싶네요
 나의 신에게  ,fun***,0,3권 후반인데 지루해요 언제 재미있어지죠? 아~ 댓글에 낚인 이기분 ㅜㅜ
 나의 신에게  ,jun***,1,건조한 문체에 스토리중심이라 나쁘지는 않은 데 왜 19금인지는 좀 의문이네요
 나의 신에게  ,dus***,1,ㅎㅎㅎ 존잼 역시 투견 작가님 ㅠㅠ 다작해주세요 세계관이 정말 남달라서 좋은것...   ㅠㅠㅠㅠ외전까지 재밌네 작가님 얼른 다음 책 내주세요...제발염...
 나의 신에게  ,72p***,0,몇번째 도전인데 1권 중반부를 못넘기네요. 일단 다시 하차하고 담에 또 도전해 보겠습니다
 나의 신에게  ,ser***,1,미리보기하고 구매했어요~
 나의 신에게  ,bmh***,1,리뷰보고 많이 기대하게되네요^^
 나의 신에게  ,cho***,1,그런데 이게 왜 19금일까
 나의 신에게  ,skt***,0,오타가 너무 많아요 편집부 교정 안보셨나요 ..
 미스터 악마  ,jun***,0,뭐가 이리 인기가 많치? 하고 궁금해서 구매하게되었습니다. 개인적으로 집착남 좋아하는데 많이 아쉬운 내용이에요 좀더알차고 쫀쫀한 내용으로 보완된다면 좋겠다는 생각을해봅니다
 미스터 악마  ,hyo***,0,돈 아까움ᆢ씬밖에 없네요ᆢ
 미스터 악마  ,lov***,1,정말 야합니다... 고수위. 집착남. 이런물 좋아하시는분 꼭 보세요! 완전 강추... 작가님 다른 작품도 보러가야겠네요!! 다른작품보는동안 빨리 다른작품도 써주세요!
 미스터 악마  ,mar***,1,남주가 무서워요ㄷㄷ 오랜만에 보는 집착 소설인데 재밌게 봤어요 잘 봤어요 건필하세요!
 미스터 악마  ,kim***,1,나인에서 제일 처음 사 본 작품이고 춈춈님 작품으로도 제일 처음 읽어 본 작품입니다. 저는 정말 재밌었어요. 여러가지가 취향이기도 하고 좀 짧아서 아쉬웠지만 가끔 재탕도 하는 작품입니다. 그 이후로 춈춈님 작품은 모두 챙겨보고 있어요~
 미스터 악마  ,ixi***,1,미스터악마 외전 기다렸어요!!!! 미도의 집착은 끝이 없는게 한편으론 무섭기도 하네요ㅎㅎ 으 조금만 더 내용이 길었으면 좋았을텐데하는 마음이들지만 짧게나마 외전을 볼 수 있어서 좋았습니다!!!!
 미스터 악마  ,pon***,0,인터넷10대소설인줄.
 미스터 악마  ,79v***,1,마지막 결말부분이 좀 매끄럽게 흘러가진 않네요 남주의 집착 최곱니다
 미스터 악마  ,sma***,1,다소짧은듯하지만강열한팩트가있어좋았습니다.한남자의집착과그남자를잊지못하지만가까이가지못하는그녀의사정이매우매혹적이었습니다.그들의행복한결말에웃음지어봅니다.
 미스터 악마  ,kaw***,0,너무 많은 기대를 하고 봤나봅니다.....전혀 재밌지가 않았어요 ㅜㅜ
 미스터 악마  ,sud***,1,춈춈님 처음 나왔을 때의 충격을 잊지 못하네요ㅋㅋㅋㅋ19금의 혁신이었다 생각합니다ㅋㅋㅋㅋㅋ미도같은 또라이 남주 취향저격이에요
 미스터 악마  ,sil***,0,20년전 천리안 나우누리 하이텔 시절 읽던 팬픽 야설 읽는거 같네요  중고생이 재미삼아 쓰던 팬픽 야설... 넘 단순해서 작가가 쓴거라고 믿기지않네요  담부터 무조건 거르는걸로
 미스터 악마  ,hol***,0,환불이된다면환불받고싶네요 아돈 핵아까움
 미스터 악마  ,jiy***,0,아주 가끔가다 정신나간 남주여주가 땡길때 생각없이 보고픈 로설이 땡기는데.. 예상대로 였네요 ㅎㅎ
 미스터 악마  ,min***,1,싸이코기질에 집착 계략남주가 너무뚜렷해요ㅋㅋㅋ 엉성한 집착 계략남주들도많은데 여기남주는 진짜예요 재밌게봤어요.
 미스터 악마  ,tjd***,1,미도 넘 좋아요 ㅎ~^_^ 넘 재미있는데 좀 더 길게 써주시지~ 작가님 다음엔 현대물 꼭! 부탁드려요~~
 미스터 악마  ,mel***,0,신부님 신부님 보고 뿅가서 생각도 안하고 질렀는데....  정말 내용이.... (말잇못) 그냥 킬링타임용이네요. 씬 만보면 퀄은 대박인데.. 음..
 미스터 악마  ,kho***,0,읽다포기 지루하고유치...
 미스터 악마  ,mug***,0,너무 유치해서 현기증이 나는게 이런거구나 했어요.. 반쪽은 그래도 재미있게읽었는데 이건 초창기작품인가요? 너무 어설프고 말도안되고 허허 그저웃지요
 미스터 악마  ,sow***,0,참다참다 글 남깁니다..... 보지 마십시오. 이건 아닙니다. 결제하고 후회한 책 TOP3에 듭니다.
 미스터 악마  ,lin***,0,많이 팔린 책은 대체로 다 좋아하는 편인데 이건 좀... 1. 신은 너무 저속하고 2. 정신병적 묘사는 전혀 납득되지 않고 공감도 가지 않으며 3. 계략은 평면적이고 유치함. 대체 왜 이렇게 많이 팔렸나 이해가 안 감.
 미스터 악마  ,vis***,0,"처음으로 별2개를 달아봅니다!! 보아하니, 작정만 하신다면 꽤 괜찮은 글도 쓰실거 같은데, 왜 이런 작품을 쓰신건지 ... 과도하게 미친 것처럼 집착을 하면 그게 바로 여자들이 원하는 사랑일까요?? 그냥 눈에 아무것도 보이지 않듯이 다가가기만 하는게 과연 사랑일까요?? 뭔가 남자가 더 좋아하는게 여자들의 일반적인 심리처럼 그려 놓은게 너무 아쉽네요!! 열심을 내는 여주면, 뭐 남주가 덜 사랑하는게 되는 건가요??? 그리고 자기도 좋으면 그걸 확실히 해야지요!! 에구, 괜히 막 답답해지고 속상하네요!! 개인적으로 전 그리 추천하고 싶지 않네요. 물론 19금만 원하신다면, 모르겠지만요!! 에휴 ..."
 미스터 악마  ,joe***,0,기대가 너무 컸나봐요ㅜㅠ 남주도 여주도 별 매력이 느껴지지 않고 내용도 깊이가 없어요
 미스터 악마  ,mil***,0,구매한거 후회되서 지워버렸어요.
 미스터 악마  ,lym***,0,막장 무근본도 일단 재미가 있어야 하는데 젤 중요한 재미가 없..
 미스터 악마  ,jin***,0,평점 보고 구매했는데 실망이네요. 일단 재미도 없고 소유욕이라길래 뭔가 엄청난가 싶었더니 쏘쏘... 씬도 별로고 그냥 어울리지도 않는 더티토크만... 긴장감이 없어요.
 미스터 악마  ,yeo***,0,정말 안읽혀서 극초반부에 하차했어욤ㅠㅇㅠ
 미스터 악마  ,sni***,1,"설정이 과하고 전개는 그닥.. 주인공들 매력도 그닥..  다만, 에필로그가 맘에 들어 4점 줌"
 미스터 악마  ,cho***,0,이렇게 유치한 소설은 너무 오랜만이라 당황스러웠네요. 중딩시절 읽었던 인소의 업그레이드 버전이랄까. 내 돈주고 산 게 너무 아깝습니다...
 미스터 악마  ,you***,1,베스트 책 리스트중에 한권!!
